league	apm	hotkeys	minimap	supply	mannered	unique	ami	avi	aum	auv	sq	workers
d	c	low medium high	c	c	c	c	c	c	c	c	c	c
class
6	133.666666667	medium	14	4.45103857567	0	5	859.855072464	169.043478261	345.144927536	202.463768116	68.6410514572	6.49851632047
6	187.083333333	medium	9	10.3857566766	0	5	793.857142857	165.714285714	201.642857143	179.914285714	77.9623281533	4.98516320475
5	92.8620689655	medium	173	1.18203309693	0	8	653.274853801	190.502923977	277.748538012	386.233918129	53.0201939766	2.65957446809
5	126.793103448	high	56	4.13711583924	0	7	936.941176471	249.505882353	329.370588235	290.182352941	71.875201034	3.15602836879
6	110.6875	medium	18	22.0750551876	0	9	666.413043478	180.695652174	196.358695652	152.02173913	75.7535339444	2.38410596026
5	96.0625	medium	17	2.20750551876	0	7	678.817204301	189.591397849	209.032258065	148.086021505	75.9078459951	2.71523178808
5	107.25	medium	2	2.98062593145	0	6	612.028985507	162.31884058	167.391304348	68.7536231884	85.8743781913	2.59314456036
6	139.916666667	low	20	7.45156482861	0	5	566.176470588	170.352941176	115.808823529	91.5294117647	88.61428466	2.0566318927
5	71.0	low	145	3.16455696203	0	13	1067.34234234	389.045045045	1402.95045045	733.509009009	41.492090436	2.00723327306
5	75.1785714286	low	54	9.726443769	0	10	1209.76047904	446.658682635	1063.68263473	403.083832335	64.2467536896	2.48024316109
6	128.25	medium	78	9.11854103343	0	6	1255.24096386	468.144578313	542.21686747	680.536144578	73.8262310505	2.5896656535
5	58.125	medium	49	6.42398286938	0	11	1155.60846561	436.486772487	1291.46560847	363.349206349	56.9404131154	2.85867237687
5	81.75	high	216	4.28265524625	0	9	1407.39361702	682.29787234	3584.81382979	822.026595745	46.5187429945	3.56531049251
6	324.307692308	low	106	5.18134715026	1	7	916.329113924	242.025316456	182.278481013	136.455696203	93.7905840071	5.36269430052
6	155.153846154	medium	53	3.88601036269	0	8	797.375	217.2	308.9625	158.6625	73.4805370066	4.66321243523
6	289.846153846	low	52	8.24175824176	1	5	554.864864865	94.0540540541	150.743243243	137.094594595	72.9317581149	2.30769230769
6	170.461538462	medium	6	8.24175824176	0	6	403.466666667	33.0666666667	132.28	40.4	80.6313673593	1.48351648352
6	178.0	medium	20	20.7006369427	0	6	325.46875	42.25	92.765625	69.046875	79.6067750496	1.14649681529
6	173.260869565	high	47	2.19298245614	0	13	1206.83453237	396.54676259	511.54676259	298.762589928	82.472569893	3.64035087719
6	201.173913043	low	73	6.57894736842	0	7	1170.94202899	288.115942029	293.333333333	433.594202899	79.3528917974	3.72807017544
2	66.1875	low	74	8.02568218299	0	6	610.053191489	244.085106383	578.207446809	274.414893617	44.7648466488	1.5088282504
1	47.1612903226	medium	13	10.1658640984	0	6	960.476190476	189.291005291	4149.47089947	651.455026455	-1.54840574643	1.6051364366
5	156.454545455	medium	20	6.42054574639	0	3	202.0	24.1230769231	51.7846153846	9.38461538462	106.865051113	1.92616372392
6	101.545454545	medium	45	6.42054574639	0	3	461.40625	81.0	173.75	61.71875	74.8531423984	3.56340288925
6	122.826086957	medium	85	8.83652430044	0	7	1381.97080292	370.102189781	388.883211679	486.350364964	86.9047221586	3.9322533137
6	84.5714285714	medium	5	2.46609124538	0	7	722.771084337	236.722891566	218.554216867	320.204819277	65.883341665	3.84710234279
6	118.928571429	medium	40	2.46609124538	0	6	1027.43902439	207.414634146	161.463414634	146.134146341	98.7035021331	5.03082614057
4	70.5714285714	high	73	5.3412462908	0	8	1030.81871345	277.707602339	588.842105263	307.198830409	64.8143233748	4.45103857567
4	49.0357142857	low	7	4.15430267062	0	8	1150.41176471	372.235294118	1110.31176471	492.717647059	54.7231589569	2.6350148368
7	189.315789474	medium	16	3.54609929078	0	5	803.913043478	191.443478261	178.104347826	481.182608696	60.5367843441	4.04255319149
7	74.5789473684	medium	5	3.54609929078	0	6	1337.19298246	268.49122807	478.640350877	310.771929825	83.4974526907	4.68085106383
4	80.4137931034	medium	35	11.6150442478	0	7	686.978021978	178.549450549	975.714285714	748.675824176	20.6600375464	1.89159292035
4	54.9666666667	high	61	2.21238938053	0	8	1096.20879121	247.384615385	1146.64835165	229.807692308	51.4709451655	2.55530973451
3	63.5588235294	low	55	6.45161290323	0	6	787.598039216	221.803921569	327.352941176	605.81372549	49.0503903154	2.29280397022
6	69.2272727273	medium	118	1.52846771112	1	13	757.604562738	272.182509506	477.790874525	1057.94676806	32.5914768412	2.22392051968
6	87.5348837209	high	46	3.43905235002	0	9	451.098484848	131.272727273	219.791666667	366.515151515	44.8401864637	1.81123423768
2	21.0	low	8	16.2664601084	0	4	502.824427481	131.908396947	897.816793893	335.564885496	21.3224136268	1.62664601084
1	21.1818181818	medium	8	1.54918667699	0	6	867.769230769	211.446153846	686.5	202.992307692	54.0755976214	2.60263361735
1	31.125	low	72	0.418060200669	0	10	595.604166667	231.7	5518.33333333	657.404166667	-25.824190773	0.401337792642
4	41.8684210526	low	48	4.86725663717	0	5	912.719298246	406.596491228	4082.03947368	536.98245614	7.93335306958	1.85840707965
6	163.769230769	medium	17	16.4348925411	0	7	562.195121951	89.1707317073	291.914634146	87.3292682927	63.3967087776	3.03413400759
6	91.4285714286	medium	18	7.58533501896	0	4	577.901234568	170.469135802	312.345679012	116.740740741	63.7263172442	1.82048040455
7	98.1875	medium	13	5.29100529101	0	9	1260.15706806	497.172774869	1386.53926702	406.685863874	62.0519800329	2.63492063492
3	84.9166666667	medium	32	10.7836089145	0	5	938.936170213	186.780141844	143.262411348	448.737588652	70.5553649422	3.83896477354
6	145.08	medium	37	1.36054421769	0	10	1426.01351351	433.837837838	1270.05405405	460.527027027	68.2124342333	4.04081632653
6	52.2916666667	low	107	7.11743772242	0	7	896.853146853	270.993006993	408.951048951	239.986013986	69.3614722974	2.90391459075
6	154.291666667	medium	76	4.27046263345	0	8	1050.77464789	354.253521127	460.14084507	242.929577465	77.9301035658	2.43416370107
5	132.090909091	medium	13	11.8389897395	0	6	1000.23255814	288.0	184.418604651	163.023255814	96.999844158	2.98342541436
5	91.0454545455	low	13	9.47119179163	0	6	1001.015625	288.0	218.140625	180.09375	92.2618742333	3.22020520916
2	43.2	low	13	9.54861111111	1	5	1136.37931034	238.896551724	414.00862069	277.818965517	77.0676905769	3.33333333333
2	40.4210526316	low	0	8.68055555556	0	6	930.0	258.871794872	349.487179487	356.923076923	67.3995366683	3.4375
6	113.0	medium	34	11.4942528736	0	5	951.704545455	203.636363636	166.090909091	216.897727273	87.2184104374	5.03448275862
6	124.466666667	medium	60	9.19540229885	0	9	758.539325843	159.460674157	197.247191011	130.97752809	81.2386527447	2.68965517241
6	166.8	medium	140	11.8043844857	0	8	1118.66666667	298.666666667	440.708333333	179.741666667	82.8955575906	4.35075885329
6	131.5	medium	90	4.21585160202	0	7	825.041322314	178.644628099	246.809917355	271.851239669	69.3329635564	4.24957841484
6	134.1875	low	54	16.1637931034	0	6	946.631578947	273.852631579	228.810526316	239.463157895	83.3053656838	5.30172413793
6	176.5625	medium	283	8.62068965517	0	8	1044.57446809	343.829787234	184.989361702	265.563829787	92.7073190657	4.97844827586
7	180.52173913	medium	109	3.76506024096	0	10	1168.73134328	300.776119403	294.813432836	270.723880597	88.6407131597	3.88554216867
6	140.956521739	high	79	5.27108433735	0	6	1013.85185185	270.933333333	517.488888889	229.355555556	70.0504573219	2.53012048193
6	148.333333333	low	78	7.92393026941	0	9	815.813953488	266.294573643	253.875968992	273.581395349	72.5047226093	2.80507131537
7	150.409090909	medium	62	3.96196513471	0	8	1250.234375	430.375	451.1953125	376.984375	85.4121644657	5.80031695721
5	128.523809524	low	78	3.98406374502	0	9	1170.078125	366.625	401.796875	548.59375	73.6943568935	5.64143426295
4	194.333333333	medium	49	3.18725099602	0	10	1207.79527559	349.858267717	572.874015748	353.039370079	75.6121630959	5.06772908367
5	131.0	low	57	5.86701434159	0	10	1083.09677419	348.490322581	559.967741935	347.780645161	70.2607481186	4.22425032595
5	119.272727273	low	74	2.35663786332	0	8	1004.49612403	288.248062016	661.162790698	392.689922481	58.3798044728	3.86488609584
4	170.590909091	medium	12	1.57109190888	0	7	895.461538462	243.2	217.307692308	178.953846154	85.2262152323	3.25216025137
6	179.333333333	medium	114	3.36322869955	0	11	1398.17679558	442.872928177	570.845303867	499.104972376	84.140473309	5.75112107623
6	157.166666667	medium	65	11.2107623318	0	11	1377.5	375.555555556	226.133333333	412.011111111	98.0092508004	2.45515695067
5	90.5925925926	low	110	3.06748466258	1	8	836.727272727	274.909090909	276.909090909	300.666666667	70.7435770854	3.57055214724
5	114.964285714	medium	178	8.58895705521	0	11	940.731707317	323.414634146	628.048780488	568.323170732	52.5691061974	2.42944785276
4	69.95	low	21	3.48128807659	0	9	843.706896552	242.206896552	233.620689655	156.448275862	83.2482418441	2.2454308094
4	129.684210526	medium	34	8.70322019147	0	6	767.948717949	188.991452991	297.307692308	251.58974359	65.1083750497	2.71540469974
5	95.6470588235	low	31	6.12870275792	0	5	938.5	183.84	254.68	140.72	84.5197761242	3.73850868233
6	208.529411765	medium	107	20.4290091931	0	7	1209.7979798	310.141414141	311.202020202	175.060606061	96.3448837973	5.14811031665
5	90.6875	low	35	3.24324324324	0	5	817.157894737	207.157894737	193.663157895	249.926315789	75.7944586988	2.98378378378
6	174.875	high	126	4.32432432432	0	8	1005.21276596	216.510638298	249.085106383	108.106382979	92.842116438	4.34594594595
4	71.4444444444	low	47	21.0124164279	0	8	615.754716981	187.471698113	400.613207547	409.094339623	44.131147068	1.89111747851
4	58.0555555556	medium	35	11.4613180516	0	9	670.654205607	167.775700935	233.037383178	192.747663551	68.3150018364	3.55300859599
6	71.1875	medium	37	4.2328042328	0	12	1205.73684211	432.757894737	1050.36315789	612.031578947	59.0053167297	2.38095238095
7	131.0	medium	288	1.5873015873	0	12	1322.35602094	497.759162304	954.921465969	501.057591623	72.3543384571	2.34920634921
6	213.916666667	medium	171	6.52985074627	0	8	674.12037037	230.962962963	220.657407407	386.87962963	59.0692859448	2.07089552239
6	189.666666667	medium	169	5.13059701493	0	8	688.801843318	152.184331797	207.179723502	255.617511521	65.5201713671	3.0223880597
5	97.3333333333	medium	84	1.9512195122	0	6	925.961538462	214.923076923	327.211538462	388.711538462	64.6303718723	4.27317073171
5	94.3888888889	low	78	15.6097560976	0	6	859.714285714	206.019047619	400.0	348.028571429	59.4914722314	5.32682926829
6	110.571428571	medium	118	6.61157024793	0	8	1201.54471545	303.739837398	501.219512195	215.87804878	82.0459778212	5.5041322314
6	151.19047619	medium	51	4.13223140496	0	10	1146.8852459	350.295081967	541.483606557	194.295081967	80.7572684713	3.37190082645
5	52.7586206897	medium	0	9.22190201729	0	6	1188.56321839	388.229885057	515.316091954	618.844827586	69.4295360602	2.62824207493
5	78.1379310345	low	10	6.34005763689	0	9	1499.42196532	654.427745665	1532.74566474	837.543352601	71.3002425187	3.8386167147
6	104.565217391	medium	89	4.35413642961	1	8	1013.52517986	290.417266187	420.589928058	295.338129496	72.4487513605	2.52539912917
6	96.2173913043	medium	154	5.07982583454	0	8	972.214285714	318.628571429	288.121428571	367.378571429	74.9069743879	4.35413642961
6	96.2631578947	medium	158	0.889679715302	0	13	1160.57522124	516.03539823	909.376106195	1208.30973451	52.3607076627	2.37544483986
6	103.052631579	medium	315	1.7793594306	0	11	1226.29955947	559.083700441	638.634361233	878.044052863	69.2593984046	3.36298932384
6	84.6363636364	low	27	17.5159235669	1	5	704.21875	72.5	398.046875	91.40625	60.4785596883	2.96178343949
6	73.6363636364	low	46	3.1847133758	0	3	583.230769231	134.646153846	133.276923077	219.292307692	69.1385533806	3.82165605096
6	84.6363636364	low	27	17.4326465927	1	5	704.21875	72.5	398.046875	91.40625	60.4785596883	2.94770206022
6	73.6363636364	low	46	3.16957210777	0	3	583.230769231	134.646153846	133.276923077	219.292307692	69.1385533806	3.80348652932
7	109.444444444	low	7	18.2341650672	0	7	874.285714286	211.80952381	268.571428571	128.666666667	82.6195123705	4.03071017274
6	72.5555555556	low	11	6.71785028791	1	5	618.962264151	99.4716981132	174.566037736	56.9528301887	83.8857604314	3.2245681382
7	104.583333333	low	9	8.51063829787	0	5	524.246575342	126.02739726	137.054794521	121.150684932	76.799187489	3.57446808511
6	73.4166666667	low	19	5.67375886525	0	6	494.583333333	86.0	194.277777778	103.944444444	68.4146086069	2.3829787234
7	114.277777778	medium	24	9.32835820896	0	7	777.247706422	223.266055046	206.23853211	256.871559633	73.1458666886	3.75
6	78.1666666667	low	4	14.9253731343	1	6	601.818181818	119.272727273	361.163636364	120.490909091	58.3733589664	3.30223880597
7	125.307692308	low	6	5.19480519481	0	7	788.101265823	129.82278481	271.518987342	111.113924051	75.8667956493	4.83116883117
6	74.3846153846	low	17	10.3896103896	0	4	581.666666667	165.128205128	258.5	101.602564103	69.785202912	2.80519480519
7	99.2777777778	low	17	16.2523900574	1	8	916.168224299	243.738317757	312.841121495	158.121495327	80.2002634544	4.13001912046
6	68.3333333333	low	3	12.4282982792	0	7	878.018867925	247.547169811	346.547169811	222.632075472	71.9240524188	3.32695984704
6	106.96969697	high	98	6.18875709128	0	10	1299.33333333	451.2	755.774358974	559.928205128	72.5636608406	2.59927797834
6	180.393939394	medium	27	3.61010830325	0	12	1245.05102041	446.040816327	364.87244898	330.193877551	92.047598951	3.43476018566
6	67.4444444444	high	9	2.78035217794	0	9	623.545454545	166.4	245.363636364	111.809090909	72.1402022321	2.33549582947
6	104.388888889	medium	23	10.1946246525	0	9	858.990825688	203.743119266	250.155963303	252.623853211	73.2527609799	3.44763670065
6	102.8	medium	59	3.83509108341	0	10	1202.33333333	415.695238095	653.866666667	596.052380952	68.0052776797	2.96260786194
6	128.285714286	medium	105	3.83509108341	0	12	993.033175355	409.327014218	376.82464455	356.132701422	76.3451082695	2.38734419942
6	110.192307692	medium	23	21.7821782178	1	9	1219.54248366	392.156862745	622.464052288	479.692810458	72.1051323456	3.32673267327
6	145.538461538	medium	69	1.9801980198	0	13	999.805194805	350.753246753	499.512987013	227.519480519	74.1452875078	2.65346534653
6	115.153846154	medium	67	10.3359173127	0	5	752.911392405	202.329113924	197.594936709	202.481012658	76.0958781909	3.02325581395
6	61.9230769231	high	14	11.6279069767	0	3	678.875	136.4	232.625	89.9125	76.9247569509	4.49612403101
6	110.761904762	medium	10	9.09842845327	0	10	787.723577236	298.536585366	254.146341463	578.008130081	56.7455417692	3.07692307692
6	101.095238095	high	60	4.96277915633	0	9	1205.49180328	312.131147541	509.754098361	172.393442623	84.3864115348	3.82133995037
3	56.7741935484	medium	93	5.92991913747	1	11	1163.04812834	363.721925134	889.625668449	439.080213904	61.4899986284	3.04043126685
4	51.1612903226	medium	19	13.4770889488	0	10	995.372340426	340.680851064	833.829787234	311.872340426	57.5316976326	3.1051212938
2	23.2195121951	low	37	4.50266066312	0	6	988.367346939	293.746938776	4880.24081633	735.673469388	-0.690208907587	1.841997544
6	149.0	medium	21	4.07608695652	1	7	1085.46666667	177.28	314.6	79.8666666667	91.3349902116	5.21739130435
6	168.692307692	medium	70	20.3804347826	0	7	816.710526316	228.0	221.513157895	222.526315789	76.7368985257	3.91304347826
5	78.1304347826	medium	16	16.2241887906	1	7	1356.88405797	365.68115942	1122.2826087	599.31884058	61.8116447614	3.49557522124
4	60.7	medium	15	5.08474576271	0	6	891.932773109	101.915966387	246.680672269	269.277310924	69.0441603602	4.32203389831
4	78.875	low	13	11.9825708061	1	6	612.234042553	145.361702128	238.085106383	226.244680851	61.4058892735	3.33333333333
4	52.0625	low	6	13.0718954248	0	6	975.161290323	109.419354839	434.569892473	123.892473118	70.624088835	4.0522875817
6	122.923076923	high	12	16.2601626016	0	4	740.666666667	116.906666667	208.04	100.08	80.5535152214	3.49593495935
5	108.47826087	high	168	7.45156482861	1	10	1243.89705882	396.588235294	774.963235294	250.904411765	75.9959792075	3.35320417288
4	65.5652173913	high	34	13.4128166915	0	6	992.481751825	239.299270073	320.751824818	240.635036496	77.4995408922	2.54843517139
6	115.523809524	high	58	3.2154340836	0	10	560.476190476	152.380952381	256.714285714	175.817460317	61.7435496282	2.55627009646
5	74.8571428571	medium	23	6.4308681672	0	8	498.031496063	138.204724409	373.582677165	257.992125984	44.8199531951	0.0
6	122.333333333	medium	1	5.67375886525	1	7	415.492957746	99.8309859155	153.943661972	73.9154929577	74.7043137198	3.40425531915
6	126.583333333	high	37	2.83687943262	0	6	394.583333333	98.8888888889	146.666666667	96.7777777778	71.3408863765	2.3829787234
3	53.84	medium	32	7.38255033557	0	7	1117.30263158	362.526315789	615.394736842	158.355263158	78.1640891864	2.77852348993
3	42.28	low	13	3.35570469799	0	6	958.476821192	328.476821192	561.092715232	194.0	69.7700081354	2.29530201342
6	83.0	medium	51	6.03136308806	0	7	691.529411765	179.388235294	181.352941176	78.1411764706	87.2048099752	3.76357056695
6	232.071428571	high	11	10.8564535585	0	7	936.785714286	184.761904762	271.19047619	108.523809524	85.8985401757	4.19782870929
4	102.695652174	medium	27	5.84368151936	0	10	1307.76978417	410.935251799	980.503597122	455.755395683	67.969008309	4.95252008766
4	73.7142857143	medium	36	12.0967741935	0	10	731.666666667	219.047619048	329.96031746	367.523809524	56.4249585251	4.45161290323
4	51.8181818182	low	10	7.88643533123	0	4	553.939393939	93.0909090909	430.560606061	131.287878788	49.4319755532	4.63722397476
4	95.7272727273	low	9	9.46372239748	0	5	754.307692308	114.215384615	229.969230769	133.446153846	75.3015543788	3.97476340694
4	42.3793103448	medium	5	5.9488399762	1	10	1071.40350877	417.871345029	655.666666667	328.245614035	70.206943079	2.35574063058
